County,Race,Age,Gender,Education Level,Employment Status,Income Level,Prior Convictions,Risk Score,Judge Decision,Re-offense
Warren County,Black,30,Female,Some College,Unemployed,35025.94178551233,0,2.963382852423382,1,0
Warren County,Black,74,Male,Master's Degree,Employed,77806.6689351388,1,2.7470738288053598,0,0
Warren County,White,53,Male,Bachelor's Degree,Employed,74951.59935255088,2,6.3354910407816405,0,0
Warren County,White,50,Male,Bachelor's Degree,Employed,35707.905681110824,0,4.37011873174234,1,0
Warren County,White,58,Male,Some College,Employed,78696.12629249303,0,3.201588072307324,1,0
Warren County,White,49,Female,High School,Employed,14447.233679846971,1,6.235169047312438,1,1
Warren County,White,71,Female,Some College,Unemployed,14662.097288279278,3,1.963581177765708,1,0
Warren County,White,40,Male,Some College,Unemployed,34631.01626459176,2,1.8693177280283384,1,0
Warren County,Black,51,Male,Some College,Employed,34726.39862488591,1,2.7938622256026515,1,0
Warren County,Black,55,Male,Less than High School,Employed,34688.573763429406,1,6.650340057430434,0,0
Warren County,White,45,Male,Less than High School,Unemployed,36426.63850894794,0,2.019690665882448,1,0
Warren County,White,36,Male,PhD,Employed,76605.24483350142,0,4.17167673816005,1,0
Warren County,White,32,Female,Bachelor's Degree,Employed,126348.81517613378,3,7.224276327404824,1,0
Warren County,White,32,Female,High School,Employed,73570.29538397086,0,4.779933896945943,1,0
Warren County,Black,53,Female,High School,Unemployed,15485.685576331942,4,5.454865280663195,1,1
Warren County,White,45,Female,Some College,Employed,15682.590767227483,2,6.285476300034922,1,1
Warren County,White,37,Female,Some College,Unemployed,15481.79742382534,2,5.054354052511401,1,1
Warren County,White,65,Male,Master's Degree,Employed,33255.47786817016,0,3.067032447740612,1,0
Warren County,White,61,Male,High School,Employed,35477.40479564192,5,7.871360099884464,0,1
Warren County,White,68,Male,Less than High School,Employed,33428.97383504735,1,3.798184791600926,1,0
Warren County,White,35,Female,High School,Unemployed,14636.410830500583,6,5.8271672143815145,1,1
Warren County,Black,75,Female,Some College,Employed,33458.3364512172,3,6.3094153325572435,0,0
Warren County,White,45,Male,High School,Employed,35363.284085322855,3,3.611514790903805,1,0
Warren County,White,30,Male,Less than High School,Unemployed,15279.884870238911,1,4.616072640506916,0,0
Warren County,Black,54,Female,High School,Employed,72108.6572854943,2,5.4552031704261035,1,0
Warren County,Black,32,Female,High School,Unemployed,34593.43609065742,2,4.54072880231897,0,0
Warren County,Black,67,Male,Some College,Employed,14934.354763433312,0,7.497644817615409,0,1
Warren County,White,73,Male,High School,Employed,14803.579532641374,1,3.1221947156280145,1,1
Warren County,White,51,Male,Less than High School,Employed,72157.68750363894,4,3.9793390632698604,1,1
Warren County,White,72,Male,Master's Degree,Employed,74392.10842640606,2,3.678267328520801,1,0
Warren County,White,38,Male,Less than High School,Employed,76883.83535856314,3,1.996646350046733,1,0
Warren County,White,36,Female,Bachelor's Degree,Employed,119637.59580666569,1,7.9575548332489054,0,1
Warren County,White,60,Male,Some College,Unemployed,71851.35010561427,1,6.542482617874022,1,0
Warren County,White,19,Female,Less than High School,Unemployed,73910.78468876988,1,5.920621979085568,1,0
Warren County,White,63,Female,Some College,Employed,78312.94283714193,4,4.898504734397374,1,0
Warren County,Black,75,Female,Less than High School,Unemployed,76264.29485042185,2,8.185360156883547,0,1
Warren County,White,53,Male,Less than High School,Employed,15268.004935008845,3,6.162112381041172,1,0
Warren County,White,34,Male,High School,Unemployed,73964.39993128399,1,3.636243207817636,1,0
Warren County,Black,62,Male,High School,Employed,75702.45593406404,1,6.8244576604770595,1,0
Warren County,Black,24,Female,Some College,Employed,14265.196776041614,1,9.226547848285627,0,1
Warren County,Black,48,Male,Less than High School,Unemployed,15204.144069614313,2,7.004390762012123,1,0
Warren County,White,48,Female,Some College,Employed,36446.50431651683,0,3.213893904712993,1,0
Warren County,Black,58,Female,PhD,Employed,75844.30101258615,2,2.063477452647578,1,1
Warren County,Black,75,Male,PhD,Employed,36307.94507713221,2,4.66293442708143,0,0
Warren County,White,62,Female,Less than High School,Unemployed,35783.905694131325,1,2.742341248440258,1,0
Warren County,Black,66,Female,Master's Degree,Employed,14430.837624605534,0,7.1993869894888425,1,1
Warren County,White,46,Female,High School,Unemployed,36408.58657550045,5,5.431813572649947,0,0
Warren County,Black,51,Female,Some College,Unemployed,14349.66576653366,1,3.0514653487640784,1,1
Warren County,Black,36,Female,Some College,Employed,35118.88615391717,1,5.440230241424958,0,0
Warren County,White,66,Male,Some College,Employed,33747.4799332771,3,3.045284506725528,1,0
Warren County,White,44,Male,High School,Employed,14267.559916096356,1,6.843437896689131,1,1
Warren County,Black,65,Female,Some College,Employed,34727.11991044674,2,7.200603505819295,0,0
Warren County,Black,60,Female,Some College,Employed,34282.642476789544,1,4.958252890491517,0,0
Warren County,Black,59,Male,Some College,Employed,14979.000740696403,0,3.0273700735895614,1,1
Warren County,White,23,Female,Bachelor's Degree,Employed,75578.99915050913,4,1.088292961755305,1,1
Warren County,Black,36,Female,Some College,Employed,14315.60860846342,3,4.886102637800774,0,0
Warren County,White,50,Female,Less than High School,Employed,72172.5247134281,2,3.2767143382943487,1,0
Warren County,White,75,Male,High School,Employed,35205.24838757649,1,4.324280513564851,0,0
Warren County,White,62,Female,Less than High School,Employed,14764.751029758987,3,3.7566329078314373,1,1
Warren County,White,47,Female,Some College,Unemployed,15343.760231324171,1,0.9138722601750331,1,1
Warren County,Black,26,Female,Bachelor's Degree,Employed,76142.18736443955,1,6.441089201928397,1,0
Warren County,White,58,Female,High School,Unemployed,77592.0327224243,2,4.51822182565155,1,0
Warren County,Black,71,Male,Some College,Unemployed,76443.69620001919,0,3.6755543686047427,0,0
Warren County,Black,38,Female,Less than High School,Employed,14894.896616085221,1,5.1830067734163565,0,0
Warren County,White,26,Female,Less than High School,Unemployed,76297.24966795824,2,6.3996641078443215,0,0
Warren County,Black,53,Female,Some College,Employed,73315.35880691562,1,6.746565882411266,1,0
Warren County,Black,30,Female,High School,Unemployed,14709.470248167318,0,6.413850373163346,0,0
Warren County,Black,47,Male,High School,Unemployed,15433.477739881191,5,6.3325807100301565,0,0
Warren County,Black,65,Male,Bachelor's Degree,Employed,74598.14637301186,2,10.628936965177873,0,0
Warren County,Black,56,Female,PhD,Employed,36044.33119181423,0,6.69459668468276,0,0
Warren County,Black,29,Female,High School,Employed,77418.1678025121,2,4.618164827621657,0,0
Warren County,White,55,Female,Less than High School,Unemployed,129469.52922076604,2,6.23608459843698,1,0
Warren County,Black,41,Female,High School,Unemployed,130207.94044801508,2,7.180519985491837,1,0
Warren County,Black,29,Female,High School,Unemployed,14896.477830769943,2,5.377472013527054,0,1
Warren County,Black,27,Female,High School,Unemployed,14728.300227481706,2,5.235071043803886,0,0
Warren County,White,44,Male,Bachelor's Degree,Employed,35287.6956130794,2,3.182088558230909,1,0
Warren County,White,23,Female,Master's Degree,Employed,34549.10348203169,0,5.738441487085568,1,0
Warren County,White,49,Female,High School,Employed,15151.611250200349,2,3.7419516350237783,1,0
Warren County,Black,48,Female,High School,Employed,35719.55051925339,0,5.250614751640859,1,0
Warren County,Black,63,Male,Less than High School,Unemployed,15282.607527738206,4,6.368201687120717,0,1
Warren County,White,35,Male,Less than High School,Unemployed,34560.935104570424,2,6.5886061704008085,1,0
Warren County,Black,31,Male,Some College,Unemployed,14500.290302548128,2,6.877664747675997,0,0
Warren County,Black,23,Female,Less than High School,Unemployed,34756.85268461773,1,5.846421702951339,0,0
Warren County,White,68,Female,Bachelor's Degree,Employed,33749.07950428668,1,3.165847776445198,1,0
Warren County,White,46,Female,High School,Unemployed,36365.33962314333,3,5.808964248303622,1,1
Warren County,White,55,Female,Less than High School,Unemployed,34460.571112582504,3,9.775363186086416,0,0
Warren County,White,73,Male,Some College,Unemployed,14481.689620834984,5,7.501777852580216,0,1
Warren County,White,64,Female,Bachelor's Degree,Employed,71440.85819929313,0,2.957396416425011,1,0
Warren County,Black,30,Female,Bachelor's Degree,Employed,15218.733579429723,0,4.200696854233198,1,1
Warren County,Black,38,Male,High School,Unemployed,15205.353476182116,2,5.254542874084683,0,0
Warren County,Other,71,Male,Some College,Employed,14760.906249871938,1,2.7618743213015597,1,1
Warren County,Black,58,Female,Some College,Unemployed,33500.991610966776,2,6.483063488015481,0,0
Warren County,White,57,Female,High School,Employed,74322.21671171424,1,5.005252372447857,1,1
Warren County,Black,56,Female,High School,Employed,73584.13121297545,1,4.261165972886193,1,0
Warren County,White,24,Male,Some College,Unemployed,15265.680959602514,0,5.784059521236735,1,0
Warren County,Black,60,Male,Some College,Employed,15158.668874179033,1,4.316418582796961,1,1
Warren County,White,43,Female,Less than High School,Unemployed,34526.078048691386,1,3.9113613429873304,1,0
Warren County,White,32,Male,Less than High School,Employed,34012.623939892466,0,3.6086701211842387,1,1
Warren County,Black,33,Male,High School,Employed,15732.053949233386,0,7.567534766986968,0,1
Warren County,Black,65,Male,Less than High School,Unemployed,14931.002431794172,3,5.50954401214336,1,1
Warren County,Black,18,Male,Some College,Employed,15282.411353670355,3,8.674764547662747,0,1
Warren County,Black,20,Female,High School,Employed,33741.93538652426,2,6.540074360460967,0,0
Warren County,Black,69,Male,Some College,Employed,74891.92274744548,3,5.450607146937556,0,0
Warren County,Black,48,Female,Some College,Employed,14291.305079804197,2,6.088125465747944,0,0
Warren County,White,59,Female,High School,Unemployed,15008.182676865674,1,6.158204654603759,1,1
Warren County,Black,24,Male,High School,Employed,36624.06092491196,0,6.9278237307696475,1,0
Warren County,Black,23,Female,Some College,Employed,34594.7234954503,0,3.834568617358452,1,0
Warren County,Black,36,Female,Less than High School,Unemployed,71542.47009431184,5,5.794397454443899,0,0
Warren County,White,50,Female,Some College,Employed,14296.433686379014,2,4.138014764861631,1,1
Warren County,White,74,Male,Bachelor's Degree,Employed,123599.83449933588,4,5.25237452943768,0,0
Warren County,White,32,Male,High School,Employed,33810.087277621176,1,1.0583158087451698,1,0
Warren County,White,59,Female,High School,Employed,14285.028144492278,3,2.1158472571178217,1,1
Warren County,White,55,Female,Bachelor's Degree,Employed,76921.60210462632,5,4.591206103048691,1,0
Warren County,Other,29,Female,High School,Unemployed,74688.92256661417,0,2.996652182821549,1,0
Warren County,White,36,Female,Some College,Unemployed,14683.86715795898,0,5.469070512019973,0,0
Warren County,Black,18,Female,High School,Unemployed,36400.29114055768,1,7.06934043525323,1,0
Warren County,White,55,Male,Some College,Employed,14424.208440300788,3,5.929836601648053,1,1
Warren County,White,34,Male,Less than High School,Employed,15683.878243432979,2,7.542785855861619,1,1
Warren County,White,51,Female,High School,Employed,14720.950076066028,0,3.880732010041663,1,1
Warren County,White,50,Male,Less than High School,Unemployed,15582.605508463022,2,3.693653613142085,0,1
Warren County,Black,66,Female,Bachelor's Degree,Employed,75772.07157359597,2,3.714393345642269,1,0
Warren County,White,43,Female,Bachelor's Degree,Employed,77450.30519806115,3,4.209208505373978,1,1
Warren County,White,21,Male,Master's Degree,Employed,36694.046071236626,1,6.141861675979513,1,0
Warren County,Black,22,Male,Less than High School,Employed,73413.0407836406,1,2.760673605673674,1,0
Warren County,Black,51,Female,High School,Unemployed,36613.974198926575,1,5.500928167337997,0,0
Warren County,White,37,Female,High School,Employed,34613.18663215847,1,7.281356784042768,0,0
Warren County,White,40,Female,Some College,Employed,14828.267857105384,2,5.487315607637033,1,0
Warren County,White,68,Male,Some College,Employed,14760.580656381759,4,5.321860059290357,1,0
Warren County,White,18,Male,Some College,Unemployed,75310.5570551069,0,5.206242227156497,1,1
Warren County,White,52,Female,Some College,Unemployed,33789.5076511247,1,3.66507902451352,1,1
Warren County,Black,39,Male,High School,Unemployed,15080.567228037015,1,2.750902628451115,0,1
Warren County,Black,29,Female,High School,Unemployed,75312.78609307503,0,5.486639578501176,0,0
Warren County,Black,58,Female,Master's Degree,Employed,35916.656344117044,0,6.823979114058568,0,0
Warren County,White,53,Male,Some College,Unemployed,36167.77486678155,0,1.9482568588267564,1,1
Warren County,White,62,Female,High School,Unemployed,34791.54472609348,5,8.500479307612004,1,0
Warren County,Black,29,Male,Less than High School,Unemployed,14703.49987402724,1,3.268349146430315,1,1
Warren County,White,67,Male,Some College,Employed,14639.00234597564,2,5.4860010638228704,1,1
Warren County,Black,54,Female,Less than High School,Unemployed,14541.935755057308,0,6.304053822310729,0,1
Warren County,Black,53,Female,High School,Employed,14336.471373298536,5,8.77726725395565,1,0
Warren County,Black,55,Male,PhD,Employed,14763.671968252069,1,8.250301290057605,0,1
Warren County,White,58,Male,High School,Employed,34195.86692245774,3,8.4434350654839,0,1
Warren County,Black,66,Female,High School,Unemployed,36632.46085053242,3,5.058404249735805,0,0
Warren County,White,65,Female,Some College,Unemployed,75432.81619687531,1,3.939377607397581,0,0
Warren County,Black,44,Male,Bachelor's Degree,Employed,34465.46963660677,4,9.731437893170526,0,1
Warren County,White,57,Male,High School,Employed,35281.63660347793,1,2.766718489383691,1,1
Warren County,White,71,Male,Some College,Unemployed,120489.95876682119,4,3.9941000834326874,0,1
Warren County,White,24,Male,Less than High School,Employed,74580.32811901651,1,4.511353644767419,1,0
Warren County,Black,49,Female,High School,Unemployed,35441.820124973725,2,5.962392770392952,0,0
Warren County,White,63,Male,High School,Unemployed,34961.14241127358,4,0.9112606551363674,1,0
Warren County,White,47,Male,Master's Degree,Employed,34656.22580229014,2,4.618817916268072,1,0
Warren County,White,31,Male,Bachelor's Degree,Employed,78703.86291674773,0,3.694020997421684,1,0
Warren County,Black,64,Female,Less than High School,Employed,36331.10166752124,2,6.179052362539277,0,0
Warren County,White,43,Male,Some College,Employed,35431.92085355804,2,5.2460448792654235,1,0
Warren County,Black,53,Female,High School,Unemployed,15104.066041773425,1,6.100042518116592,0,0
Warren County,White,54,Male,Some College,Employed,126508.2559978073,2,4.369738038779634,0,0
Warren County,Other,68,Male,High School,Unemployed,14551.96816173365,5,3.8998964636189632,1,0
Warren County,Black,32,Female,Master's Degree,Employed,34632.982101425114,0,5.742854503538233,1,0
Warren County,Other,61,Male,Some College,Unemployed,14309.189299336349,1,4.294879302551569,1,0
Warren County,White,34,Female,Less than High School,Employed,14963.31905623024,1,6.613034173927233,1,1
Warren County,White,57,Female,Bachelor's Degree,Employed,75322.68437968247,4,4.370578031552489,1,1
Warren County,White,65,Female,Some College,Employed,34047.12407636124,2,2.70729268481389,1,0
Warren County,White,47,Male,Less than High School,Employed,15696.04327074827,3,6.563854592049167,1,0
Warren County,White,70,Male,High School,Unemployed,78070.9095820293,1,2.7258959471703457,0,0
Warren County,Black,33,Male,Some College,Employed,35777.50132409567,4,9.704057604656528,0,0
Warren County,White,45,Female,Master's Degree,Employed,75250.39971574022,2,8.04432177453808,0,1
Warren County,White,57,Male,Some College,Employed,15554.953739471528,1,6.59155775534316,1,1
Warren County,White,71,Male,Some College,Employed,14445.978515735194,2,4.573796564735399,1,0
Warren County,Black,35,Female,Some College,Unemployed,36016.7842799621,1,3.0323125706407925,1,0
Warren County,White,51,Female,Less than High School,Employed,72186.15610475135,2,4.3754420284952795,1,0
Warren County,Black,21,Female,Master's Degree,Employed,36029.73731892292,0,4.018478275336119,1,0
Warren County,Black,73,Female,Some College,Unemployed,34215.18648887975,2,4.10351891050821,1,0
Warren County,Black,27,Female,Some College,Unemployed,15565.635871527284,0,6.234898426781541,0,1
Warren County,White,30,Male,Master's Degree,Employed,130550.52617281748,1,0.9909082129535547,1,0
Warren County,Black,35,Female,Some College,Employed,14473.193954107672,0,6.153069696100877,0,0
Warren County,Black,42,Male,High School,Unemployed,14944.01340759809,2,4.06745144953848,1,0
Warren County,White,63,Male,Some College,Employed,36683.4558235694,1,7.561621214687385,0,0
Warren County,White,22,Female,Less than High School,Employed,34941.92602590601,1,5.45453565640975,1,0
Warren County,White,55,Female,Less than High School,Employed,36272.41632880091,0,3.8247705516737844,1,0
Warren County,White,26,Female,High School,Unemployed,15133.09728319698,3,7.630576077707182,0,1
Warren County,Black,35,Female,Bachelor's Degree,Employed,123441.62384899502,2,6.4683165406690994,0,0
Warren County,Black,36,Male,Less than High School,Employed,34250.24244434055,3,5.946788103342856,0,0
Warren County,White,18,Male,Some College,Employed,72774.17318314566,0,8.192212156482459,0,0
Warren County,Black,65,Female,High School,Employed,15392.697287066543,2,4.777381182981133,0,1
Warren County,Black,69,Female,Master's Degree,Employed,123581.75633528784,1,5.625745391668514,0,0
Warren County,Black,56,Female,Bachelor's Degree,Employed,75084.56596650563,2,1.985479361975993,1,0
Warren County,White,39,Male,Master's Degree,Employed,124904.06850001478,4,7.765363564841684,0,1
Warren County,Black,58,Male,Bachelor's Degree,Employed,125965.98786541414,4,5.083656111850871,0,0
Warren County,Black,30,Female,Less than High School,Employed,15548.365718436828,1,8.239922346536973,0,1
Warren County,Black,73,Male,High School,Unemployed,36682.587702542005,5,7.664152730732633,0,0
Warren County,White,58,Male,Some College,Unemployed,34676.544730008354,1,4.388968595583682,0,0
Warren County,White,27,Male,Some College,Unemployed,15491.278383159453,1,4.1585293712157965,1,0
Warren County,White,67,Female,Bachelor's Degree,Employed,35925.847281291506,0,3.0216578198064723,1,0
Warren County,Black,40,Male,Some College,Unemployed,125919.11189319465,0,7.695244186058124,0,0
Warren County,Black,75,Female,Less than High School,Employed,15684.0707154179,3,7.439313027589728,0,1
Warren County,White,43,Male,Less than High School,Employed,33951.660804349405,4,9.332516110596982,0,1
Warren County,White,48,Male,Bachelor's Degree,Employed,120115.80262887025,5,4.6626169393448915,1,1
Warren County,Black,50,Female,Bachelor's Degree,Employed,36238.866884343974,2,5.4109271844938425,0,1
Warren County,Black,52,Male,Some College,Unemployed,14908.724724950622,5,8.51605958867707,0,0
Warren County,White,30,Male,Bachelor's Degree,Employed,129337.11067758824,2,6.539759895950309,1,0
Warren County,Black,31,Male,High School,Unemployed,36375.81571818395,4,3.135431705033016,1,1
Warren County,Black,47,Female,Some College,Employed,33468.60157766675,4,8.181464313497264,0,1
Warren County,White,42,Female,Less than High School,Employed,15575.19714447909,1,1.9672972145162477,1,0
Warren County,White,32,Male,Some College,Unemployed,34819.116693792974,3,2.1730913933416054,0,1
Warren County,White,61,Male,Some College,Employed,15015.648733506347,1,7.512489445300572,0,0
Warren County,White,44,Female,Some College,Employed,35443.07378882624,4,5.4542624041274275,1,1
Warren County,Black,43,Male,Bachelor's Degree,Employed,130329.7825841261,1,5.431640369396703,0,1
Warren County,White,47,Female,Bachelor's Degree,Employed,71393.37070822323,0,3.90117069350244,1,0
Warren County,Black,45,Female,High School,Employed,74826.32601238362,1,8.496885329250933,1,0
Warren County,Other,40,Male,High School,Unemployed,35657.02714850696,3,5.487276129314944,1,0
Warren County,Black,56,Male,High School,Unemployed,15334.060436547343,2,5.580500269324234,1,0
Warren County,White,27,Female,High School,Unemployed,15288.79864730566,0,6.112956858422562,1,0
Warren County,Black,28,Female,High School,Unemployed,33720.522952928426,3,3.9047126853048173,0,0
Warren County,Black,72,Female,Some College,Employed,14699.093382557521,2,9.845845916066287,0,1
Warren County,White,59,Male,Bachelor's Degree,Employed,73940.3664406276,2,5.342118923135709,1,0
Warren County,White,18,Female,High School,Employed,15456.655811519257,0,2.1353314818844553,1,0
Warren County,White,51,Male,Less than High School,Employed,34225.65955345093,1,3.974954527835976,1,0
Warren County,Black,70,Male,Master's Degree,Employed,33987.46737353521,1,2.948891701402599,1,1
Warren County,Black,66,Male,Less than High School,Unemployed,15686.172028557145,4,4.7734070719307065,0,0
Warren County,White,52,Female,High School,Unemployed,33281.02149789714,1,5.467650595981112,1,1
Warren County,White,59,Female,Less than High School,Unemployed,15746.731283522968,1,4.291777901004043,1,1
Warren County,White,56,Male,Bachelor's Degree,Employed,76326.15974143046,1,8.500641614608124,0,0
Warren County,Black,69,Male,High School,Employed,77463.51974586837,0,4.399774138628905,1,0
Warren County,Black,71,Female,Master's Degree,Employed,34281.167887211675,5,10.99327367414781,0,1
Warren County,White,54,Female,High School,Unemployed,14271.472916500588,1,3.033259023361577,1,1
Warren County,White,61,Female,High School,Employed,15356.804277842293,0,5.2689874151805105,1,1
Warren County,Black,52,Female,Some College,Employed,77506.08447750506,2,5.444765729882429,0,0
Warren County,Black,70,Male,PhD,Employed,76803.57098965139,2,5.349647390677412,0,0
Warren County,White,63,Female,Some College,Employed,33749.97600555293,2,2.8484088610459186,1,0
Warren County,White,66,Male,High School,Unemployed,15380.141883385451,2,2.9703264811860564,1,0
Warren County,Black,32,Male,Bachelor's Degree,Employed,35941.22973737674,1,5.554991298181794,0,0
Warren County,White,49,Female,Some College,Unemployed,15237.81077350508,1,3.2724306163552335,1,1
Warren County,Black,53,Male,Less than High School,Unemployed,15399.173899193378,3,4.084939707560704,1,1
Warren County,Black,34,Female,High School,Employed,15518.882159516597,4,6.620099927704848,0,1
Warren County,Other,31,Male,Less than High School,Employed,15170.406171356186,4,8.27472109504937,0,1
Warren County,Black,56,Male,High School,Employed,71914.53535477258,1,6.1417538885494745,1,0
Warren County,Other,39,Male,High School,Employed,74907.20857250408,3,0.9716325436065681,1,0
Warren County,Black,18,Male,Some College,Unemployed,119720.61668339507,1,1.8454230368798517,1,0
Warren County,White,59,Female,Some College,Employed,123844.28788790539,1,6.20588783471136,1,0
Warren County,White,28,Male,Master's Degree,Employed,74303.2986684422,1,2.0081230803615173,1,0
Warren County,Black,40,Female,Some College,Employed,71745.0738310518,0,8.435709426777024,0,0
Warren County,Black,61,Male,Less than High School,Employed,34470.87186889318,1,7.028228901556791,1,0
Warren County,Black,18,Female,High School,Employed,33638.4933457696,0,7.493054100445956,0,0
Warren County,Black,75,Female,High School,Employed,36078.82323503228,1,6.062288206529383,0,0
Warren County,White,23,Female,High School,Unemployed,36566.908090875644,0,6.073125565842464,0,0
Warren County,White,35,Female,Less than High School,Employed,14358.474712886908,3,6.451984323190015,1,1
Warren County,Black,25,Male,Some College,Employed,15682.67281093755,1,4.903482866212397,0,1
Warren County,Black,64,Male,Less than High School,Unemployed,75169.32449502559,2,5.560818274140769,0,0
Warren County,Black,58,Male,High School,Employed,14699.34851693081,7,6.340295746838675,0,1
Warren County,Black,74,Male,Some College,Unemployed,33519.01726346657,1,6.306164706808342,0,0
Warren County,White,59,Male,High School,Employed,15000.936402105626,3,3.0721857308120786,0,1
Warren County,White,21,Male,Less than High School,Employed,36030.804405717616,1,1.0408159536198447,1,0
Warren County,White,26,Female,High School,Unemployed,15310.629715900048,2,6.598149826112475,0,1
Warren County,Other,65,Male,High School,Employed,33425.791040123906,0,2.781822885352062,1,0
Warren County,White,57,Female,High School,Employed,33505.15642378766,1,3.611635732534306,1,0
Warren County,White,31,Female,Less than High School,Unemployed,14854.309923948957,3,4.850587558806597,1,0
Warren County,Black,75,Female,High School,Employed,73464.67870535956,1,3.0539506121127804,1,0
Warren County,Black,64,Male,PhD,Employed,34063.345130696165,1,5.870692854119679,0,0
Warren County,White,61,Female,Bachelor's Degree,Employed,34233.5157461805,1,4.937474922023729,1,0
Warren County,Other,65,Male,Some College,Employed,15455.224114945326,0,8.646653911189997,0,1
Warren County,Black,75,Male,Less than High School,Employed,36502.29818771149,2,3.87860437361864,1,0
Warren County,Black,71,Female,Less than High School,Employed,14857.654041791347,2,6.016787386991774,0,1
Warren County,White,68,Female,Some College,Employed,36421.38850746374,2,5.2836530127411425,1,0
Warren County,Black,48,Female,High School,Employed,34375.23495436759,2,4.89654278232127,0,0
Warren County,White,20,Female,PhD,Employed,74823.27739757844,1,3.0732520201367244,0,1
Warren County,White,56,Male,Less than High School,Unemployed,14589.043496724,2,6.434836450496094,1,1
Warren County,Other,46,Male,Master's Degree,Employed,35491.666147615455,1,4.359616498926114,1,0
Warren County,Black,65,Female,Master's Degree,Employed,130987.2639396851,3,4.647073480929038,0,0
Warren County,Black,71,Male,Bachelor's Degree,Employed,15155.239644065068,3,9.767857725290689,0,1
Warren County,Black,32,Male,Bachelor's Degree,Employed,73933.60563085161,1,5.990539551695446,0,0
Warren County,White,47,Male,Less than High School,Unemployed,15221.726168985791,0,4.758244388298959,1,0
Warren County,White,49,Female,Some College,Employed,33680.22237462886,2,3.9673086049906092,1,0
Warren County,White,23,Female,High School,Unemployed,77914.94310199049,2,4.384026060228382,1,0
Warren County,Black,48,Female,Some College,Employed,15004.625926169754,0,1.997047237597148,1,0
Warren County,Black,18,Male,Bachelor's Degree,Employed,74620.12306529732,0,7.726002576460013,0,0
Warren County,White,21,Male,Less than High School,Employed,15128.797182680277,0,6.16008102518007,0,0
Warren County,Black,28,Female,Some College,Unemployed,35436.7435197629,1,6.6362038662894705,0,0
Warren County,White,54,Female,PhD,Employed,119647.19757783141,4,4.575863328108664,1,1
Warren County,White,70,Female,Less than High School,Employed,76369.62915917551,1,4.628879721910649,1,0
Warren County,White,22,Female,Some College,Unemployed,14612.897520473292,0,0.9256091677915546,1,0
Warren County,Black,34,Male,Less than High School,Unemployed,35748.83421377306,3,4.6519026935122945,0,0
Warren County,White,23,Female,High School,Employed,77419.01095788147,1,4.63882717264941,1,1
Warren County,White,38,Male,Bachelor's Degree,Employed,77279.6888066439,3,6.169049693763857,0,0
Warren County,White,42,Female,High School,Employed,35183.753385927615,5,2.8091280506394867,1,0
Warren County,Black,26,Female,Less than High School,Unemployed,35070.59462308763,1,6.783934196653409,0,0
Warren County,Black,61,Male,High School,Unemployed,14464.313942009117,2,3.2380730459436076,1,0
Warren County,Black,32,Female,High School,Unemployed,15413.019225604703,2,4.973961640262873,0,1
Warren County,Black,46,Female,Master's Degree,Employed,34199.9328315635,2,4.134046190816822,1,0
Warren County,White,57,Male,High School,Unemployed,74975.21567113459,3,3.737855896961304,1,0
Warren County,Black,46,Male,High School,Employed,34244.95932524631,1,7.507662430093873,0,0
Warren County,Black,37,Male,High School,Employed,33718.39927049892,2,0.9081737232532958,0,0
Warren County,White,73,Male,High School,Unemployed,35453.45193912108,2,4.668935063072165,1,0
Warren County,White,43,Male,Bachelor's Degree,Employed,71657.49026117177,1,3.822872271225567,1,0
Warren County,White,32,Male,Less than High School,Employed,76864.8392559465,2,4.677010484276747,1,0
Warren County,White,59,Female,Some College,Employed,14726.380192891675,2,7.341924054011289,0,1
Warren County,White,47,Male,PhD,Employed,71251.01019753364,0,5.544763045320721,1,0
Warren County,Black,58,Female,Less than High School,Employed,15016.693708855844,0,8.929401782458907,0,0
Warren County,White,55,Male,Bachelor's Degree,Employed,33413.98167984661,4,4.7063337184057925,1,0
Warren County,White,24,Male,Some College,Employed,14664.25433673135,0,3.8914158888384605,1,1
Warren County,Black,45,Female,Less than High School,Unemployed,15310.464731183574,0,9.006151087538743,0,0
Warren County,White,65,Male,Bachelor's Degree,Employed,33469.41367567653,0,7.266552760081112,0,1
Warren County,White,60,Male,Some College,Unemployed,36187.68472324601,1,5.447174567809319,0,0
Warren County,White,49,Female,Less than High School,Unemployed,14255.729883987875,2,4.239528319127234,1,1
Warren County,Other,64,Male,Bachelor's Degree,Employed,73101.17901901426,1,5.127900389490908,1,0
Warren County,White,71,Female,Bachelor's Degree,Employed,15361.356084228108,3,4.581759031948872,1,1
Warren County,Black,34,Female,Master's Degree,Employed,73622.0261229698,1,3.2241471744640666,1,0
Warren County,Other,60,Male,Bachelor's Degree,Employed,72014.1929104951,2,2.1683489602127253,1,0
Warren County,Black,69,Female,High School,Unemployed,73951.75439100321,1,3.648862367883891,0,0
Warren County,White,41,Male,High School,Employed,14655.589929576789,1,3.821502118517763,1,0
Warren County,White,74,Male,Less than High School,Employed,77570.33926620416,0,5.306201279793061,1,0
Warren County,White,35,Female,Some College,Employed,34346.717711548,2,2.0993038761534635,1,0
Warren County,Black,40,Female,Less than High School,Unemployed,15433.39870766401,2,2.8107126116138264,1,0
Warren County,Black,59,Male,Some College,Employed,36371.55250683757,0,8.476828782006079,0,1
Warren County,White,63,Female,Some College,Employed,14900.726129364793,1,5.844566523349659,1,1
