County,Race,Age,Gender,Education Level,Employment Status,Income Level,Prior Convictions,Risk Score,Judge Decision,Re-offense
Claiborne County,Other,67,Male,Less than High School,Employed,71291.29349370315,2,7.403296820243016,0,0
Claiborne County,Black,53,Female,Some College,Employed,14261.496048973837,2,5.022243260054804,0,0
Claiborne County,White,25,Male,High School,Unemployed,34016.7408318565,0,8.431989684957777,0,1
Claiborne County,Other,32,Female,Some College,Unemployed,33378.524768752875,1,6.60214943849558,0,0
Claiborne County,Black,35,Male,Some College,Employed,33628.09013945742,1,5.122890475819001,0,0
Claiborne County,Black,41,Female,High School,Employed,14758.290974008127,0,9.170694929987537,0,1
Claiborne County,Black,41,Male,Some College,Employed,36059.049878529346,2,3.6413453769348862,1,0
Claiborne County,Black,61,Male,High School,Unemployed,75540.36482526975,2,4.025083705254518,0,1
Claiborne County,Black,19,Female,PhD,Employed,75095.00794467313,0,3.024381072966064,1,0
Claiborne County,Black,63,Male,Less than High School,Employed,14690.233234812182,0,6.164915881797849,0,1
Claiborne County,Black,22,Female,Bachelor's Degree,Employed,130396.92149291022,0,3.1356548002335973,1,0
Claiborne County,Black,42,Male,Some College,Employed,14845.522561855787,1,6.5710224953550425,1,1
Claiborne County,White,68,Female,Master's Degree,Employed,71903.19575096828,4,1.0032600696602392,1,1
Claiborne County,White,67,Female,Some College,Employed,15175.5997741767,0,3.858365178352997,1,1
Claiborne County,Black,62,Male,High School,Unemployed,33648.4343771681,2,8.472297911629926,0,1
Claiborne County,Black,62,Male,High School,Employed,14767.834714202536,1,5.724998701514489,0,1
Claiborne County,Black,42,Male,Master's Degree,Employed,75055.58954038357,1,5.926765704846764,0,0
Claiborne County,Other,67,Female,Some College,Employed,15561.333787027763,4,2.7470738288053598,0,1
Claiborne County,Black,43,Male,High School,Employed,34977.413031190415,2,1.810140297366183,1,0
Claiborne County,Black,50,Male,Less than High School,Unemployed,35707.905681110824,1,5.4626484146779255,0,0
Claiborne County,Black,24,Male,Some College,Employed,36724.85893649675,2,6.403176144614648,0,0
Claiborne County,Black,19,Male,Bachelor's Degree,Employed,33710.211919642934,1,7.2743638885311785,0,0
Claiborne County,Other,35,Male,High School,Employed,34211.56033931832,2,3.927162355531416,1,0
Claiborne County,Black,36,Male,Some College,Employed,14841.86411339647,3,3.738635456056677,1,1
Claiborne County,Black,29,Male,High School,Employed,14882.742267808246,3,6.51901185973952,0,1
Claiborne County,Black,64,Female,Some College,Unemployed,14866.531612898318,1,7.600388637063353,0,0
Claiborne County,Black,35,Female,Less than High School,Employed,36426.63850894794,3,4.039381331764896,1,0
Claiborne County,Black,43,Female,High School,Employed,35749.11425563399,2,8.3433534763201,0,0
Claiborne County,Black,48,Male,High School,Unemployed,15161.857821136053,3,7.224276327404824,1,0
Claiborne County,Black,70,Female,Some College,Unemployed,34332.80451251974,1,5.735920676335132,0,0
Claiborne County,Black,46,Male,High School,Employed,15485.685576331942,1,5.454865280663195,1,1
Claiborne County,Black,67,Male,Less than High School,Employed,36592.711790197456,0,6.285476300034922,0,0
Claiborne County,Black,65,Female,Master's Degree,Employed,77408.98711912669,2,4.0434832420091205,1,0
Claiborne County,White,61,Female,Some College,Employed,33255.47786817016,0,8.178753193974964,0,1
Claiborne County,White,31,Male,High School,Unemployed,15204.602055275112,0,3.935680049942232,1,1
Claiborne County,Black,63,Male,Some College,Employed,71633.51536081576,2,4.747730989501157,0,0
Claiborne County,Black,51,Male,Less than High School,Unemployed,34151.62527116803,3,4.855972678651262,0,0
Claiborne County,Black,58,Female,Less than High School,Unemployed,33458.3364512172,0,4.206276888371495,1,0
Claiborne County,Black,18,Male,Some College,Employed,15155.69317942408,0,5.417272186355707,0,1
Claiborne County,Black,69,Female,Master's Degree,Employed,35653.06469722412,2,6.462501696709683,1,0
Claiborne County,Black,36,Male,Less than High School,Employed,120181.09547582381,0,4.546002642021753,1,0
Claiborne County,Black,49,Male,Less than High School,Unemployed,123547.98603806223,2,0.908145760463794,1,0
Claiborne County,White,61,Male,Bachelor's Degree,Employed,124452.95636194426,2,7.497644817615409,0,1
Claiborne County,White,75,Male,Less than High School,Unemployed,74017.89766320687,1,3.1221947156280145,1,0
Claiborne County,White,18,Male,Bachelor's Degree,Employed,14431.537500727789,2,5.969008594904791,1,0
Claiborne County,Black,59,Male,High School,Employed,14878.421685281211,3,6.436967824911402,0,1
Claiborne County,White,22,Male,Some College,Unemployed,15376.767071712628,0,4.991615875116833,1,1
Claiborne County,White,36,Female,Less than High School,Employed,33498.52682586639,2,3.9787774166244527,1,0
Claiborne County,Black,42,Female,Less than High School,Unemployed,33530.63004928666,1,3.7385614959280122,0,0
Claiborne County,Black,23,Male,High School,Employed,14782.156937753976,2,4.933851649237973,0,1
Claiborne County,Black,36,Female,PhD,Employed,130521.57139523656,2,3.918803787517899,1,0
Claiborne County,Black,67,Male,Bachelor's Degree,Employed,76264.29485042185,1,7.162190137273104,0,0
Claiborne County,Black,72,Male,Bachelor's Degree,Employed,127233.37445840705,0,6.162112381041172,0,0
Claiborne County,Black,32,Male,Some College,Unemployed,73964.39993128399,0,8.181547217589682,0,1
Claiborne County,White,23,Female,Less than High School,Employed,35327.81276922989,0,6.8244576604770595,1,0
Claiborne County,Black,44,Male,PhD,Employed,33285.4591440971,3,7.176203881999932,0,0
Claiborne County,Black,33,Male,Some College,Employed,35476.3361624334,0,6.003763510296105,1,0
Claiborne County,Black,66,Female,High School,Unemployed,36446.50431651683,5,8.570383745901315,0,1
Claiborne County,Black,38,Male,High School,Employed,35394.007139206864,3,4.126954905295156,1,1
Claiborne County,White,33,Female,Some College,Employed,36307.94507713221,2,2.797760656248858,1,0
Claiborne County,Black,55,Male,Less than High School,Unemployed,35783.905694131325,1,4.570568747400429,0,0
Claiborne County,Black,32,Male,Some College,Employed,120256.98020504611,2,7.1993869894888425,1,0
Claiborne County,Other,45,Female,Some College,Employed,36408.58657550045,4,7.242418096866595,1,0
Claiborne County,Black,19,Female,Less than High School,Unemployed,14349.66576653366,0,5.085775581273464,0,1
Claiborne County,White,51,Male,PhD,Employed,125424.59340684702,4,6.52827628970995,1,1
Claiborne County,Black,68,Male,High School,Employed,14463.205685690185,3,8.120758684601407,0,1
Claiborne County,Black,48,Male,High School,Employed,14267.559916096356,1,4.888169926206522,1,1
Claiborne County,Black,21,Male,Some College,Employed,74415.2569509573,2,7.200603505819295,0,0
Claiborne County,Black,65,Female,High School,Employed,73462.80530740616,2,4.958252890491517,0,0
Claiborne County,Black,53,Female,Less than High School,Employed,14979.000740696403,2,6.054740147179123,0,0
Claiborne County,Black,56,Female,Bachelor's Degree,Employed,75578.99915050913,0,5.441464808776525,0,1
Claiborne County,Black,31,Male,Some College,Employed,33403.08675308131,1,4.886102637800774,0,0
Claiborne County,Black,40,Male,Some College,Employed,72172.5247134281,4,8.737904902118263,0,0
Claiborne County,Black,22,Male,Less than High School,Employed,35205.24838757649,1,6.4864207703472765,1,0
Claiborne County,White,25,Female,Bachelor's Degree,Employed,73823.75514879494,1,0.9391582269578593,1,0
Claiborne County,Black,49,Male,Master's Degree,Employed,76718.80115662086,3,6.397105821225232,0,0
Claiborne County,Black,33,Male,Some College,Employed,76142.18736443955,2,7.361244802203883,1,1
Claiborne County,White,22,Female,Less than High School,Employed,36209.615270464674,0,3.61457746052124,1,0
Claiborne County,Black,46,Female,Some College,Unemployed,127406.1603333653,5,6.4322201450583,1,0
Claiborne County,White,41,Female,Bachelor's Degree,Employed,74474.4830804261,0,2.0732027093665426,1,0
Claiborne County,Black,67,Female,High School,Employed,15259.44993359165,0,2.7427131890761376,1,1
Claiborne County,Black,32,Male,Some College,Unemployed,34213.83410989396,3,8.67415613452877,1,0
Claiborne County,Black,31,Male,Less than High School,Employed,14709.470248167318,4,7.4828254353572365,0,0
Claiborne County,Black,35,Male,High School,Unemployed,36011.44805972278,2,2.7139631614414954,1,0
Claiborne County,Black,30,Male,High School,Employed,34812.468307405536,1,5.314468482588937,0,0
Claiborne County,Black,68,Male,Less than High School,Employed,36044.33119181423,1,7.65096763963744,0,1
Claiborne County,Black,28,Female,Some College,Employed,36128.478307838974,1,5.541797793145988,0,0
Claiborne County,Black,21,Female,Less than High School,Unemployed,36251.46818181449,3,6.23608459843698,0,0
Claiborne County,Black,61,Female,High School,Unemployed,15624.952853761812,3,5.128942846779884,1,1
Claiborne County,Black,24,Male,Some College,Employed,34758.44827179654,3,6.4529664162324645,0,0
Claiborne County,Black,51,Female,Some College,Employed,73641.50113740853,2,6.282085252564663,0,0
Claiborne County,White,57,Female,Less than High School,Employed,15123.29811989117,3,6.364177116461818,1,1
Claiborne County,Black,42,Female,Less than High School,Employed,74033.79317578221,2,3.825627658057045,1,0
Claiborne County,Black,53,Female,Less than High School,Unemployed,35353.75958380081,1,3.7419516350237783,1,0
Claiborne County,Black,38,Female,Some College,Employed,35719.55051925339,4,6.30073770196903,1,1
Claiborne County,Black,36,Female,High School,Unemployed,35659.41756472248,0,5.306834739267265,0,0
Claiborne County,Black,30,Male,High School,Employed,34560.935104570424,0,7.686707198800943,0,0
Claiborne County,Black,33,Male,Some College,Employed,72501.45151274065,2,2.947570606146856,1,0
Claiborne County,Black,31,Female,Bachelor's Degree,Employed,34756.85268461773,1,0.9744036171585566,1,0
Claiborne County,Black,60,Female,Some College,Unemployed,120532.42680102386,4,4.221130368593598,1,0
Claiborne County,Black,29,Male,Bachelor's Degree,Employed,36365.33962314333,0,3.8726428322024145,1,1
Claiborne County,Black,56,Female,Bachelor's Degree,Employed,34460.571112582504,0,7.603060255844991,0,1
Claiborne County,Black,29,Male,Less than High School,Employed,14481.689620834984,3,7.501777852580216,0,0
Claiborne County,Black,49,Female,Some College,Employed,33339.06715967013,1,8.872189249275033,0,1
Claiborne County,Black,73,Female,High School,Unemployed,15218.733579429723,2,7.351219494908096,0,1
Claiborne County,Black,32,Female,High School,Unemployed,35479.1581110916,1,7.356360023718555,0,0
Claiborne County,White,41,Male,Master's Degree,Employed,73804.53124935969,3,4.603123868835933,1,0
Claiborne County,Black,66,Male,High School,Employed,71787.83916635737,2,6.483063488015481,0,0
Claiborne County,Black,58,Male,High School,Unemployed,34683.70113213331,1,8.008403795916571,0,0
Claiborne County,Black,51,Female,Master's Degree,Employed,73584.13121297545,0,5.326457466107741,0,0
Claiborne County,Black,34,Male,Some College,Unemployed,35619.92223907253,3,8.676089281855102,0,1
Claiborne County,Black,65,Male,High School,Employed,35370.22737308441,1,5.3955232284962005,0,0
Claiborne County,Black,36,Female,Some College,Unemployed,34526.078048691386,2,9.778403357468326,0,0
Claiborne County,Black,56,Female,Less than High School,Unemployed,121473.65692818737,1,5.413005181776358,0,1
Claiborne County,Black,25,Female,Less than High School,Employed,15732.053949233386,2,6.486458371703116,0,0
Claiborne County,Black,59,Female,Some College,Employed,14931.002431794172,1,7.346058682857814,1,1
Claiborne County,Black,53,Male,High School,Unemployed,15282.411353670355,3,7.710901820144664,0,0
Claiborne County,Black,55,Male,High School,Unemployed,33741.93538652426,1,7.630086753871128,0,0
Claiborne County,Black,48,Male,High School,Employed,14978.384549489096,1,7.6308500057125785,0,0
Claiborne County,Black,53,Female,Bachelor's Degree,Employed,33346.37851954313,2,9.132188198621916,0,0
Claiborne County,Black,72,Male,Less than High School,Unemployed,125068.1889738806,1,4.10546976973584,1,0
Claiborne County,Black,54,Female,Some College,Employed,15696.026110676554,1,3.9587564175826557,0,1
Claiborne County,Black,23,Female,Master's Degree,Employed,74131.5503473935,0,4.793210771698065,0,0
Claiborne County,Black,30,Female,Less than High School,Employed,33386.486044012185,0,3.862931636295933,1,0
Claiborne County,Black,40,Female,Bachelor's Degree,Employed,71482.16843189507,1,6.207022147292447,0,0
Claiborne County,Black,58,Female,High School,Unemployed,34607.95365981404,4,4.201899623550144,0,1
Claiborne County,Black,20,Male,Bachelor's Degree,Employed,72450.18702347396,0,8.466526469961359,0,1
Claiborne County,Black,67,Female,Bachelor's Degree,Employed,33331.73233714865,1,5.289618142794554,0,0
Claiborne County,Black,67,Male,Master's Degree,Employed,76921.60210462632,2,7.345929764877905,0,1
Claiborne County,Black,42,Male,Some College,Unemployed,74688.92256661417,2,5.993304365643098,0,0
Claiborne County,Black,56,Male,High School,Unemployed,73419.3357897949,2,4.5575587600166445,1,0
Claiborne County,Black,47,Female,Less than High School,Employed,36400.29114055768,0,3.0297173293942414,0,0
Claiborne County,Black,47,Female,Some College,Employed,14424.208440300788,2,5.929836601648053,0,0
Claiborne County,Black,31,Male,Master's Degree,Employed,130698.9853619415,3,8.620326692413279,1,1
Claiborne County,White,23,Male,High School,Employed,14720.950076066028,0,0.9701830025104158,1,0
Claiborne County,Black,25,Female,Some College,Unemployed,129855.04590385852,1,6.4638938229986485,1,0
Claiborne County,White,60,Female,Less than High School,Unemployed,15154.414314719192,4,5.571590018463404,1,1
Claiborne County,Black,23,Male,Bachelor's Degree,Employed,36143.47575909521,0,9.47071913709145,0,0
Claiborne County,Black,36,Female,Less than High School,Unemployed,15726.019744815696,4,10.236436126632523,0,1
Claiborne County,Black,25,Female,High School,Unemployed,14682.608156728118,0,4.60112267612279,0,0
Claiborne County,Black,32,Female,Less than High School,Unemployed,15691.70322811139,1,7.334570889783996,0,0
Claiborne County,Black,44,Female,Some College,Unemployed,14834.22284235363,2,6.241162957750944,0,0
Claiborne County,Black,63,Female,High School,Unemployed,34599.29166657923,4,5.487315607637033,0,1
Claiborne County,Black,71,Male,Bachelor's Degree,Employed,123004.83880318132,2,5.321860059290357,0,0
Claiborne County,White,46,Male,Less than High School,Employed,35144.92662571655,1,4.164993781725197,1,1
Claiborne County,Black,72,Female,High School,Employed,14481.21756476773,1,8.24642780515542,0,0
Claiborne County,Black,28,Male,Some College,Employed,35187.99019875303,1,5.50180525690223,1,0
Claiborne County,Black,39,Male,Some College,Employed,15062.557218615006,3,4.3893116628009405,1,1
Claiborne County,Black,23,Female,Less than High School,Employed,15392.852718907305,2,6.823979114058568,0,1
Claiborne County,Black,18,Female,Some College,Employed,15500.474942906378,1,6.818899005893647,0,0
Claiborne County,Black,33,Male,High School,Employed,14910.662025468635,2,10.625599134515005,1,0
Claiborne County,Black,73,Male,Master's Degree,Employed,34308.16637273023,0,6.53669829286063,0,0
Claiborne County,Black,29,Female,Less than High School,Unemployed,14639.00234597564,0,6.583201276587445,0,1
Claiborne County,Black,69,Male,Some College,Employed,14541.935755057308,1,6.304053822310729,0,0
Claiborne County,Black,30,Male,High School,Unemployed,119470.59477748782,1,4.876259585530916,1,0
Claiborne County,Black,49,Male,Less than High School,Unemployed,14763.671968252069,2,8.250301290057605,0,1
Claiborne County,Black,41,Male,Less than High School,Unemployed,34195.86692245774,2,6.332576299112925,0,0
Claiborne County,Black,18,Female,Less than High School,Unemployed,78498.13039399806,0,5.058404249735805,0,0
Claiborne County,Black,45,Female,Less than High School,Unemployed,35201.98089187515,2,0.9848444018493953,0,0
Claiborne County,Black,56,Male,Master's Degree,Employed,123090.96298788134,1,1.0812708770189472,1,0
Claiborne County,Black,61,Male,High School,Employed,15120.701401490542,1,6.4556764752286115,0,0
Claiborne County,Black,73,Male,Some College,Employed,14458.795052018542,3,6.989675146007203,1,0
Claiborne County,Black,51,Female,Less than High School,Employed,34804.15312220771,2,2.7068121868604513,1,0
Claiborne County,Black,69,Female,High School,Employed,35441.820124973725,1,3.974928513595301,1,0
Claiborne County,Black,36,Male,Less than High School,Employed,14983.346747688678,4,8.201345896227307,0,1
Claiborne County,Black,42,Female,Some College,Unemployed,14852.668200981487,0,4.618817916268072,0,1
Claiborne County,Black,25,Male,High School,Employed,15740.772583349548,1,1.847010498710842,1,1
Claiborne County,Black,36,Male,High School,Employed,15570.47214322339,4,7.20889442296249,0,0
Claiborne County,Black,50,Male,Bachelor's Degree,Employed,35431.92085355804,0,3.147626927559254,1,0
Claiborne County,Black,24,Female,Less than High School,Unemployed,35242.82076413799,2,8.133390024155455,0,1
Claiborne County,Black,57,Male,Less than High School,Employed,35422.31167938604,6,5.462172548474542,1,1
Claiborne County,Black,74,Female,Bachelor's Degree,Employed,33954.59237737852,1,7.7997929272379265,0,0
Claiborne County,Black,59,Female,Less than High School,Employed,14842.706614896477,2,3.8285696690254887,0,1
Claiborne County,Black,57,Male,Some College,Employed,14309.189299336349,0,3.2211594769136767,1,1
Claiborne County,Black,33,Male,Bachelor's Degree,Employed,74816.5952811512,2,4.7235958385194525,1,0
Claiborne County,Black,41,Male,Bachelor's Degree,Employed,15064.536875936494,0,8.741156063104977,0,0
Claiborne County,Black,61,Female,High School,Unemployed,34047.12407636124,1,0.9024308949379632,1,0
Claiborne County,White,19,Male,High School,Employed,36624.1009650793,1,4.375903061366111,1,0
Claiborne County,White,70,Male,Some College,Employed,36433.091138280346,3,3.634527929560461,0,0
Claiborne County,Black,29,Male,Master's Degree,Employed,76666.07426591929,2,7.5476003591773,0,0
Claiborne County,Black,28,Female,Some College,Employed,75250.39971574022,2,3.01662066545178,1,0
Claiborne County,White,48,Female,High School,Employed,15554.953739471528,3,7.690150714567021,0,0
Claiborne County,Black,73,Female,Some College,Employed,14445.978515735194,1,6.4033151906295585,0,0
Claiborne County,Black,65,Female,Bachelor's Degree,Employed,128631.37242843607,1,4.043083427521057,1,0
Claiborne County,Black,66,Female,Bachelor's Degree,Employed,72186.15610475135,0,3.28158152137146,1,0
Claiborne County,Black,23,Male,Less than High School,Employed,15441.315993824108,1,3.0138587065020896,1,0
Claiborne County,Black,65,Male,Less than High School,Employed,14663.651352377035,5,6.155278365762316,0,0
Claiborne County,Black,71,Female,Some College,Employed,15565.635871527284,3,7.274048164578464,0,1
Claiborne County,Black,19,Female,Bachelor's Degree,Employed,130550.52617281748,2,6.936357490674883,0,0
Claiborne County,Black,28,Female,Master's Degree,Employed,33770.785892917906,0,6.153069696100877,0,1
Claiborne County,Black,70,Male,Some College,Employed,14944.01340759809,1,9.151765761461581,0,0
Claiborne County,Black,72,Male,Bachelor's Degree,Employed,78607.40533622014,0,4.320926408392792,1,0
Claiborne County,Black,43,Male,Less than High School,Unemployed,124792.59294966432,1,4.545446380341458,0,0
Claiborne County,Black,29,Male,PhD,Employed,77726.60641885908,0,5.737155827510676,0,0
Claiborne County,Black,67,Female,Less than High School,Unemployed,75665.4864159849,5,9.810740671337804,0,1
Claiborne County,Black,45,Male,Some College,Employed,34563.6546777186,2,5.390263783890916,0,0
Claiborne County,White,56,Female,Some College,Unemployed,14678.675333288806,3,6.937919453899998,0,1
Claiborne County,Black,37,Male,Less than High School,Unemployed,33961.28081880131,3,5.120132597801536,0,0
Claiborne County,White,43,Female,High School,Employed,35916.293669821935,2,6.688333656173587,0,0
Claiborne County,Black,43,Male,Less than High School,Employed,34602.8917738806,1,6.563369623613266,0,0
Claiborne County,Black,19,Male,High School,Employed,35039.46411770263,1,2.9782190429639894,1,0
Claiborne County,Black,74,Male,Bachelor's Degree,Employed,74942.44110000886,1,5.824022673631263,0,0
Claiborne County,Black,60,Female,Master's Degree,Employed,125965.98786541414,0,5.083656111850871,0,0
Claiborne County,Black,41,Male,High School,Unemployed,15548.365718436828,1,6.408828491750979,0,1
Claiborne County,Black,66,Female,Some College,Unemployed,15721.109015375145,0,7.664152730732633,0,0
Claiborne County,Black,35,Female,Some College,Unemployed,34676.544730008354,1,6.583452893375523,1,0
Claiborne County,Black,21,Female,Some College,Employed,36146.31622737206,0,4.1585293712157965,1,0
Claiborne County,Black,53,Female,Bachelor's Degree,Employed,128306.59743318395,4,4.028877093075296,1,1
Claiborne County,Black,53,Female,Bachelor's Degree,Employed,75551.4671359168,2,3.847622093029062,1,1
Claiborne County,Black,43,Male,Some College,Employed,15684.0707154179,1,3.188277011824169,1,1
Claiborne County,Black,29,Male,High School,Employed,72753.55886646302,1,4.147784938043103,1,0
Claiborne County,Black,26,Male,High School,Employed,14413.89631546443,2,7.460187102951826,0,1
Claiborne County,Black,43,Female,Some College,Employed,15530.942950433131,2,8.657483495190148,0,0
Claiborne County,Black,73,Male,Bachelor's Degree,Employed,124239.37270792185,3,6.3870446915078025,0,0
Claiborne County,Black,44,Female,Some College,Employed,36214.39098972471,1,9.809639843925464,0,1
Claiborne County,Black,72,Female,Bachelor's Degree,Employed,36375.81571818395,0,6.270863410066032,0,0
Claiborne County,Black,56,Male,High School,Employed,14343.686390428607,4,7.158781274310106,0,1
Claiborne County,White,68,Male,High School,Employed,15575.19714447909,2,0.9836486072581239,1,0
Claiborne County,Black,62,Male,Bachelor's Degree,Employed,34819.116693792974,1,9.778911270037224,1,0
Claiborne County,Black,34,Male,Bachelor's Degree,Employed,35036.51371151481,3,7.512489445300572,0,0
Claiborne County,Black,66,Male,High School,Unemployed,35443.07378882624,3,3.636174936084952,1,0
Claiborne County,Black,60,Female,High School,Employed,36492.339123555306,1,5.431640369396703,0,1
Claiborne County,Black,29,Female,High School,Unemployed,71393.37070822323,2,4.87646336687805,0,0
Claiborne County,Black,64,Female,High School,Unemployed,14965.265202476725,2,4.2484426646254665,0,1
Claiborne County,Black,63,Male,Some College,Employed,15281.583063645841,3,8.77964180690391,0,1
Claiborne County,Black,68,Female,Bachelor's Degree,Employed,127783.83697122787,0,1.8601667564414113,0,0
Claiborne County,Black,45,Male,Less than High School,Employed,15288.79864730566,1,4.075304572281708,1,1
Claiborne County,White,18,Male,High School,Employed,14451.652694112181,3,5.857069027957226,0,1
Claiborne County,Black,63,Female,Some College,Unemployed,122492.44485464602,1,4.375931518251683,1,0
Claiborne County,Black,55,Female,Some College,Employed,14788.07328812552,1,6.4105427077628505,0,1
Claiborne County,Black,29,Female,High School,Unemployed,36065.53022687826,1,4.270662963768911,1,0
Claiborne County,Black,41,Male,Less than High School,Unemployed,73340.69904310915,3,5.962431791753964,0,0
Claiborne County,Black,31,Female,Some College,Unemployed,33987.46737353521,4,4.914819502337665,0,0
Claiborne County,Black,31,Female,Bachelor's Degree,Employed,36601.068066633336,3,8.59213272947527,0,0
Claiborne County,White,54,Male,Less than High School,Unemployed,33281.02149789714,3,2.733825297990556,1,1
Claiborne County,Black,38,Male,Some College,Employed,36742.37299488692,2,8.583555802008085,0,1
Claiborne County,Black,40,Male,High School,Employed,35618.87454600088,5,5.312901009130078,0,0
Claiborne County,Black,53,Female,Less than High School,Employed,15492.703949173676,4,9.899491811915036,0,1
Claiborne County,Black,19,Female,Some College,Unemployed,73459.64547259644,0,8.794618939318248,0,1
Claiborne County,Black,70,Female,Master's Degree,Employed,118928.94097083824,2,7.077604387843679,0,0
Claiborne County,Black,28,Female,High School,Employed,15356.804277842293,0,6.322784898216613,0,0
Claiborne County,Black,23,Male,Less than High School,Unemployed,36169.50608950236,1,3.266859437929457,1,0
Claiborne County,Black,42,Female,Some College,Employed,15360.714197930276,4,6.419576868812895,0,1
Claiborne County,Black,22,Female,High School,Unemployed,33749.97600555293,2,4.7473481017431975,0,0
Claiborne County,Black,39,Male,High School,Employed,76900.70941692726,3,5.940652962372113,0,0
Claiborne County,Black,57,Male,Some College,Employed,77016.9208658073,2,7.4066550642423925,0,1
Claiborne County,Black,48,Female,High School,Unemployed,35554.89180484519,5,4.363240821806978,1,0
Claiborne County,Black,47,Male,High School,Unemployed,76995.8694959669,3,6.1274095613410555,0,0
Claiborne County,Black,34,Female,Some College,Employed,15518.882159516597,1,5.674371366604156,0,1
Claiborne County,Black,52,Female,Less than High School,Unemployed,15170.406171356186,3,8.27472109504937,0,1
Claiborne County,White,35,Female,High School,Employed,14382.907070954518,2,3.0708769442747372,0,0
Claiborne County,Black,44,Female,Less than High School,Unemployed,124845.34762084013,2,3.8865301744262726,1,0
Claiborne County,Black,50,Female,High School,Unemployed,14366.474002007408,1,4.613557592199629,0,1
Claiborne County,Black,44,Female,Master's Degree,Employed,74306.57273274323,2,7.24020247382992,0,0
Claiborne County,Black,60,Male,Master's Degree,Employed,34674.87271193969,1,7.02843078126531,0,0
Claiborne County,Black,55,Male,High School,Employed,33481.034454490844,2,5.27231839173564,0,0
Claiborne County,Black,35,Female,Less than High School,Employed,14773.23080095422,1,9.03629430200159,1,1
Claiborne County,Black,69,Female,Less than High School,Employed,72082.48574093486,0,7.493054100445956,0,0
Claiborne County,Black,63,Female,Less than High School,Unemployed,36078.82323503228,3,7.07266957428428,0,0
Claiborne County,Black,71,Male,Some College,Unemployed,15671.532038946705,0,5.060937971535386,1,0
Claiborne County,Black,68,Female,Bachelor's Degree,Employed,71792.37356443454,3,8.602645764253353,0,1
Claiborne County,Black,68,Male,Some College,Employed,15682.67281093755,4,7.845572585939836,0,1
Claiborne County,Black,24,Female,High School,Unemployed,35079.01809767861,1,5.560818274140769,0,0
Claiborne County,Black,56,Female,High School,Employed,14699.34851693081,2,4.528782676313339,0,0
Claiborne County,Black,61,Male,PhD,Employed,119710.77594095204,0,6.306164706808342,0,0
Claiborne County,Black,61,Female,Some College,Unemployed,15000.936402105626,2,8.192495282165543,1,1
Claiborne County,Black,45,Female,High School,Employed,15441.773316736122,5,4.163263814479379,1,0
Claiborne County,Black,72,Female,Less than High School,Employed,15310.629715900048,4,4.712964161508911,0,1
Claiborne County,Black,27,Female,High School,Employed,14325.33901719596,1,3.7090971804694157,1,1
Claiborne County,Black,70,Female,Less than High School,Employed,14359.352753051855,2,3.611635732534306,1,0
Claiborne County,Black,50,Female,Less than High School,Employed,34660.05648921423,1,2.910352535283958,1,0
Claiborne County,White,27,Male,Master's Degree,Employed,34283.5167291678,2,1.0179835373709267,1,0
Claiborne County,Black,53,Female,Bachelor's Degree,Employed,34063.345130696165,1,2.9353464270598395,1,0
Claiborne County,White,38,Male,High School,Employed,34233.5157461805,1,5.924969906428474,1,0
Claiborne County,Black,69,Female,Some College,Unemployed,77276.12057472662,1,2.1616634777974992,1,0
Claiborne County,Black,42,Male,High School,Employed,36502.29818771149,2,3.87860437361864,1,0
Claiborne County,Black,71,Female,Bachelor's Degree,Employed,34667.85943084648,2,6.016787386991774,0,0
Claiborne County,Black,51,Male,High School,Employed,36421.38850746374,2,4.226922410192914,1,0
Claiborne County,White,62,Female,High School,Unemployed,73661.21775935912,2,3.9172342258570163,1,0
Claiborne County,Black,60,Male,High School,Employed,14964.655479515686,2,8.195338720364598,1,1
Claiborne County,Black,47,Male,Some College,Employed,14589.043496724,1,4.289890966997397,1,1
Claiborne County,Black,41,Female,Less than High School,Employed,15210.714063263766,3,5.449520623657643,0,1
Claiborne County,Other,52,Female,High School,Employed,78592.35836381106,1,0.9294146961858076,1,0
Claiborne County,White,74,Female,High School,Employed,15155.239644065068,2,2.1706350500645977,1,1
Claiborne County,Black,53,Female,Bachelor's Degree,Employed,34502.34929439742,2,6.988962810311353,0,0
Claiborne County,Black,18,Female,Some College,Employed,35517.36106096685,1,8.564839898938125,0,1
Claiborne County,Black,45,Male,Some College,Employed,33680.22237462886,1,3.9673086049906092,1,0
Claiborne County,Black,50,Female,High School,Employed,36360.3067809289,2,9.864058635513858,0,0
Claiborne County,Black,29,Male,High School,Employed,15004.625926169754,0,7.988188950388592,0,0
Claiborne County,Black,55,Female,Master's Degree,Employed,74620.12306529732,3,5.79450193234501,0,0
Claiborne County,White,75,Female,High School,Unemployed,75643.98591340138,1,3.080040512590035,0,0
Claiborne County,Black,61,Female,PhD,Employed,75935.87897092052,3,2.844087371266916,1,0
Claiborne County,Black,26,Female,Bachelor's Degree,Employed,33501.21532179279,0,4.575863328108664,0,0
Claiborne County,Black,47,Female,Bachelor's Degree,Employed,76369.62915917551,1,2.7773278331463898,1,0
Claiborne County,Black,35,Female,High School,Unemployed,14612.897520473292,3,7.404873342332436,0,1
Claiborne County,Black,61,Male,Less than High School,Employed,35748.83421377306,4,7.443044309619671,0,0
Claiborne County,Black,51,Male,Less than High School,Employed,77419.01095788147,1,1.855530869059764,1,1
